Weight,Quantity
3603.09,9838
539.03,6839
3558.53,8156
475.06,7164
552.45,3012
4919.6,692
4468.6,5129
2586.69,3706
2613.94,7947
1495.62,9312
3388.98,9062
2357.68,3859
4861,2345
1843.57,3707
1651.64,6534
2031.54,7703
2.8,9369
906.77,787
1547.74,598
52.5,9687
4922.65,221
471.79,4154
1809.59,6863
75.09,805
4644.47,1422
1248.18,5393
1095.86,6885
2444.38,8923
935.24,4128
2193.81,826
3501.96,806
2512.8,6128
2361.54,965
2494.18,2569
3907.91,5689
2580.33,8264
4701.83,8061
1962.81,5731
1352.41,9105
39.27,5322
2552.35,2784
1232.48,3566
1590.53,2644
3731.34,5318
3918.43,6168
4802.37,7095
781,2021
377.7,5990
4790.05,9971
3000.43,636
1121.55,3522
955.63,160
2006.5,7153
1121.58,3886
4232.39,6467
4463.98,4455
2556.65,5299
4858.71,5011
2567.56,5172
4060.01,3859
4264.93,2354
4049.68,6485
3973.52,7334
3740.44,9684
1221.79,1325
3507.74,6002
4215.03,1326
1012.97,3992
2785.53,4811
3556.3,6362
2637.09,1317
3317.75,212
526.62,4913
3559.41,8915
4358.22,7576
3279.56,2568
4584.29,6702
3043.62,7449
3327.98,4990
4126.24,5866
4927,2666
4181.79,6740
715.91,8786
1575.19,1755
365.8,4390
4006.46,5676
2008.87,8741
1004.61,2953
4883.94,1798
445.11,7833
2242.34,1515
118.93,5154
718.16,6997
3592.21,3569
275.92,6914
547.88,9091
3262.97,6710
4214.37,3158
2545.54,6727
3194.76,6810
2091.37,4835
4873.26,6597
2144.24,7734
2030.57,6076
2851.38,3700
3709.28,1464
1633.2,4697
4168.88,7013
4904.69,3164
3628.61,8839
4147.49,387
2999.31,5657
1126.14,3826
1617.55,7585
3018.76,8274
3396.83,8539
4960.23,1626
4647.15,1872
4148.3,8073
2323.99,2864
495.95,4747
2479.63,7650
783.65,1385
845.42,2321
2506.35,9314
2020.72,3078
1711.02,5700
1048.84,4161
566.72,5187
4093.42,5846
3413.13,2598
1046.07,7031
4904.65,2621
4692.58,2279
3825.61,8240
3996.49,4904
2368.06,8549
3501.96,2435
4186.45,2572
2292.72,4722
444.62,2669
2551.81,5050
3998.57,5427
2550.5,1952
3509,8660
3294.27,4763
1513.79,1690
375.39,5094
3268.32,9158
2268.46,5324
475.35,2002
11.41,2537
1472.48,4342
1999.4,6794
2048.24,5142
3321.7,2077
197.97,7540
4557.1,3940
3482.33,8025
3163.55,895
3742.58,4013
61.59,123
1305.55,5406
697.35,7951
1928.35,4471
3980.63,5282
4782.81,1631
2689.11,1858
2594.67,5611
2774.58,4042
2548.07,3445
4115.29,1209
4710.33,8796
3881.34,288
139.95,4842
2052.28,3620
1435.57,4518
1410.78,387
4435.63,1560
1837.87,6445
984.95,5373
3831.79,1129
4483.66,7283
300.55,9808
1221.74,2617
4196.44,5746
4165.84,9477
3601.87,7774
3412.54,4307
4546.43,5546
2068.14,584
2696.09,7236
1346.85,3890
100.42,4744
57.89,4077
4353.35,7782
4615.09,7924
2777.14,4371
4615.03,3328
4135.88,9462
3982.85,2012
3825.69,4545
4299.6,4560
2480.34,160
2937.85,9034
1267.54,3030
3049.21,9545
4528.68,2559
1339.55,9831
3220.81,54
2574.52,3555
2684.76,959
308.85,3851
528.75,2115
3709.85,5064
3311.66,2291
2000.58,4148
51.16,9857
1245.88,9953
3588.73,9928
4200.99,7156
3624.08,118
3482.14,1842
2636.99,1963
1172.67,4987
2681.78,6059
994.54,5836
2361.63,211
3909.98,8643
313.9,1073
3256.79,4188
4540.76,8138
2817.87,7763
3020.38,2585
1388.24,7206
2126.9,9815
1599.12,669
1090.58,6026
1661.69,7284
571.67,3009
3239.57,7230
1827.48,6079
4309.16,8867
2456.63,4601
2042.24,8003
2395.19,1709
1976.53,1594
3532.51,2514
242.87,3278
1775.44,7523
61.31,3304
434.14,2337
1821.92,907
4747.14,232
2558.04,4355
4830.76,5844
2089.23,1106
2768.75,389
3714.57,7534
3125.51,6964
3251.36,5095
2477.47,4976
3305.49,4479
1499,7195
97.22,4994
298.61,1933
1365.95,8599
2372.02,7931
1080.82,4648
624.84,5499
651.48,4886
3109.62,2924
348.51,451
1187.85,319
89.82,7083
1086.42,7293
2392.42,377
2362.07,672
4542.44,2726
3185.25,7488
4031.56,9740
4057.46,7318
1375.44,2114
2404.24,6922
4341.05,6609
2703.73,6899
2896.1,8111
472.63,2438
2626.76,1055
2252.29,5108
1314.68,2186
1153.97,4736
4872.66,5337
2104.34,760
2482.21,8536
4783.8,4422
1036.32,3337
3164.26,4599
3196.28,7555
2670.84,3137
4899.71,6703
2570.61,4847
2485.74,5011
2191.73,6554
901.94,6291
188.55,6948
3096.07,2114
285.31,8365
2888.22,7001
72.05,7717
3085.37,1680
1383.55,156
2979.29,6362
2736.48,5852
4159.88,509
3059.75,6378
3959.61,9641
2022.68,8742
3594.53,7389
4088.79,1455
4892.17,8201
4347.82,1242
3626.07,3534
826.76,3582
3020.04,4683
4620.62,4054
4019.27,6958
4932.83,6808
4741.68,2076
3191.65,6362
4445.25,9572
4149.42,3602
484.77,8532
3371.58,8005
2467.12,594
4129.07,9357
4677.51,1360
2181.99,895
1521.74,6032
4331.22,2578
3172.82,7532
2992.59,1919
1790.57,1157
168.68,4827
1728.75,4539
3613.21,3972
1048.81,5597
458.98,9020
2141.72,6112
4626.62,6271
104.4,1271
4654.58,6610
139.84,4839
2132.32,6643
2707.92,9282
905.83,6589
2080.12,518
725.16,637
3284.49,58
1633.41,9539
970.6,6343
500.94,9852
2891.41,2326
4440.56,3394
619.84,8540
3495.44,4926
1353.76,1820
1400.66,9284
851.8,3896
2388.61,5932
2244.03,908
4546.25,9716
3476.74,6439
3664.91,311
1241.79,5529
1128.91,4816
846.66,4481
3190.13,7916
417.94,4176
1973.61,8790
4488.78,4580
29.67,5914
4382.71,757
1896.25,4738
1229.12,9072
327.79,1426
2363.27,3064
2169.16,2050
4808.66,6539
2756.6,4126
960.99,7827
4912.64,5120
2570.67,5453
255.23,9883
4335.12,6523
4103.42,8265
4230.88,4216
3510.8,634
277.3,3943
1002.96,1888
3899.17,3854
4001.18,339
351.58,5091
1923.83,3896
1958.88,5085
1735,8091
960.74,460
141.27,4606
1299.21,4892
2170.37,9250
672,3089
4896.75,8508
960.91,1849
3828.15,4295
3976.22,2188
4484.88,4557
509.64,2420
3759.48,6294
3136.33,5539
2523.54,7363
1057.57,4891
4143.91,4694
2171.05,276
1179.65,4225
1376.72,2320
4557.83,4579
3792.01,933
1919.46,8202
1481.35,3841
3814.41,536
2811.2,5068
1547.85,7928
955.49,5889
2694.21,3109
3147.81,3261
2074.29,2261
4757.2,7037
3519.37,2395
4014.32,6653
3988.04,6335
193.32,1778
1391.71,7293
2291.66,8628
958.25,3814
4079.62,3804
2382.29,6651
2046.36,330
267.31,4040
2143.04,3669
3008.22,2038
4845.18,7310
629.93,2613
1859.17,1551
3900.62,1305
1660.99,2788
4012.17,627
4186.82,8098
3060.39,7015
2571.47,9752
3155.19,4049
2421.25,6870
3170.88,8979
495.52,9054
2899.19,9243
4453.38,5234
2032.75,9371
2784.04,7076
4025.03,3213
2160.69,7096
1713.51,25
108.8,6664
1620.37,4077
1381.38,6030
4585.73,2331
2460.42,8374
1250.39,944
3626.45,5609
4523.4,7108
4402.88,469
1513.78,9660
3531.04,2240
4871.3,6281
2623.52,6463
622.17,9611
955.43,8016
1445.45,7892
3237.61,5705
4623.24,5861
948.93,4947
3375.2,2127
3334.53,4452
4028.24,9176
230.94,9503
1260.32,795
3330.4,277
1.52,7590
637.15,9351
2841.2,8558
3119.66,7013
1516.27,5430
997.61,6253
869.09,1631
1294.7,7718
1847.64,8504
2949.17,9681
1535.38,5006
1615.97,6645
4404.38,9568
811.85,713
4252.62,3717
1644.2,2801
2660.29,6622
4543.16,7475
2611,2191
1729.12,1059
4822.09,7032
3609.75,4436
3510.2,2209
3585.44,4386
1720.31,3589
3694.74,8347
4615.28,2110
2487.24,2955
1441.58,6128
673.63,8651
1858.83,518
3121.67,7156
2564.16,9731
4247.97,4208
1512.8,2395
345.96,7302
1815.14,2462
631.57,6929
2145.11,6462
645.3,1481
4754.16,2928
2976.65,5247
2120.99,174
171.15,9326
1229.75,8452
2336.54,7598
1441.46,3696
2526.14,5694
2971.55,5664
4359.21,5869
4949.98,6294
4743.59,6892
2140.27,422
2706.26,7514
2012.77,7891
100.76,9062
4854.09,5766
926.42,8526
896.28,6208
4230.78,3030
2823.78,577
2259.33,9725
4479.08,2699
1134.79,1547
1578.2,3684
2951.54,2965
3467.29,9790
1587.97,4729
2998.92,6952
1651.49,7916
38.99,6439
2795.83,1155
1310.8,2161
2449.18,4603
2055.43,2555
3010.29,4567
1843.76,4755
2515.13,4781
1675.68,5833
3937.71,8112
1229.57,9525
1801.7,5242
2681.6,658
1205.06,2118
2968.01,2565
1938.83,9017
2068.35,5902
2322.87,3273
3543.76,8054
4498.85,6274
1944.19,7610
89.55,3680
3561.34,6635
4212.85,3952
4103.17,5431
1641.59,3683
1786.44,8364
2234.67,7524
2592.39,6295
2117.02,9314
2720.24,2383
2664.81,8443
1511.95,164
1903.6,7498
871.1,5776
843.25,8970
4678.74,9492
3241.79,2291
3711.72,6495
4990.24,1069
1986.73,2774
3877.6,1293
2465.84,5400
111.26,4331
3322.29,5891
3479.97,8233
2240.05,4332
2861.69,9506
3361.54,379
3401.63,8688
3731.89,7293
2930.07,4521
3112.52,8101
3736.9,3588
1064.2,9345
3726.86,9303
1567.74,7928
2063.3,1639
4556.4,8312
3416.89,3808
4547.36,8747
2039.86,7710
1893.03,1981
3911.39,5271
4637.74,9003
2810.9,1912
2345.92,4206
2485.17,5481
388.37,651
4148.2,48
4128.31,7210
3844.08,9061
4782.88,5644
2285.19,9080
4738.92,5422
1257.76,2179
4967.73,7427
4194.15,9742
1703.81,6895
2400.38,2580
2461.66,9483
429.88,1246
1768.97,365
579.95,5997
1251.53,1443
2175.21,2806
1098.72,1852
2563.08,4171
872.92,3969
3388.4,3622
1364.63,8652
947.35,9283
580.14,8660
2382.29,6929
722.27,590
3111.84,5630
3194.32,8402
1755.24,8544
1274.02,7801
2130.38,5118
2415.98,2262
4886.49,6067
1007.44,3156
2017.05,6856
4628.78,3131
1350.68,7869
822.59,8925
4778.38,5862
4932.91,131
657.62,4752
1593.88,6114
2600.88,9266
3133.39,4327
2734.12,9372
4939.14,9243
1784.05,7497
4402.05,6292
3270.82,9514
584.98,9623
4532,6283
3785.01,1633
38.92,6631
4966.73,1736
2258.82,1904
3254.67,2529
799.56,6389
4707.28,3646
902.94,7727
2047.32,4876
4934.13,9817
2497.21,7362
3125.61,5648
1358.91,4823
4512.77,1202
3021.7,6907
4810.92,5531
243.18,3766
950.16,8095
3605.41,4681
4471.61,9021
3308.94,7171
1663.87,9071
2879.03,3376
3476.46,3669
1800.28,8640
4373.66,9813
601.14,1764
302.71,4537
4993.42,2049
1420.93,1584
4926.59,5465
4402.2,1416
4399.56,8220
1205.33,4300
251.38,8053
3521.43,4777
1755.76,2033
1692.06,5006
4109.96,1138
2674.98,6799
1121.02,1853
1923.4,4900
47.67,8174
4373.19,7505
2881.53,4775
4072.58,3898
140.85,5924
3183.39,1482
3672.01,5656
2859.96,1645
3110.48,7716
3400.88,7433
2617.84,9545
3330.51,6659
3247.04,2141
676.43,5820
1369.03,3613
4983.74,9318
1211.49,2967
113.84,6495
2854.54,3371
2858.89,2311
3088.63,1283
4141.63,1151
3705.91,9782
2136.19,2841
2752.16,5791
835.62,227
3320.58,8445
3127.11,8082
4969.12,2010
2287.32,685
1578.8,1332
1860.94,23
3814.08,5440
1851.12,1089
4608.63,9105
3210.15,2193
3578.48,9855
2208.48,8961
2428.76,3594
1520.78,6677
2534.76,6397
354.85,63
3411.3,430
1078.42,1994
2212.08,8068
1642.61,2811
557.59,5866
800.41,2695
1485.27,1864
2722.92,8654
1366.38,6254
3656.43,2155
840.7,6857
3163.39,8665
3049.89,1510
4185.09,2736
2589.95,304
768.59,2634
2436.21,2388
1617.96,3453
502.36,8584
2934.87,4559
4663.8,2433
2186.52,4162
2241.54,6009
1434.09,2507
3382.54,1987
1916.5,9432
898.64,1811
3569.91,7215
1892.49,5062
4760.8,3675
2334.93,4209
2770.56,7583
1480.92,2071
4483.79,9446
4944.26,7852
2342.92,7922
2310.45,454
2653.62,1943
477.59,1166
4981.21,7608
1808.28,6984
569.89,7760
1496.78,1833
1296.06,3486
4521.34,5549
4733.27,8857
3593.27,7530
1276.15,8186
3560.16,8035
4515.19,2386
3004.16,1822
3764.27,2575
84,2346
2895.2,1299
637.11,1962
2519.54,9755
3905.94,163
703.44,5702
3282.01,9136
2870.58,4879
186.12,9982
1869.56,2203
3173.97,1385
1161.53,3131
69.32,5188
1503.73,4980
4847.79,1887
467.55,1944
1854.54,5561
574.74,6947
1281.91,8662
4322.98,4510
726.38,7651
1647.49,1946
3044.46,3669
4683.02,2576
3156.23,9839
1283.89,8612
406.59,3720
4980.31,627
3649.38,8515
2571.1,4097
4561.08,6278
3285.64,4063
3206.5,3533
2836.51,9866
1797.97,7803
1031.63,6439
3136.61,8356
2196.62,9349
445.76,7164
4427,3172
3302.93,7897
4544.47,2088
781.24,5720
965.87,279
921.15,3841
4172.25,4983
4811.18,3999
3435.28,8982
2739.41,5424
3617.84,612
1047.49,6700
2631.69,1079
2516.93,7398
3121.52,3024
1162.49,3402
4201.17,447
1580.42,3203
1574.12,7914
1610.31,8610
1819.37,2633
1407.53,3755
2987.54,9631
798.34,7760
4412.66,4111
2354.91,3365
3216.95,6089
3121.66,2152
2084.27,9572
2896.08,7959
4840.07,6810
2365.65,9543
2899.81,5554
4851.27,2356
1275.11,9618
4160.82,8076
3839.98,4845
2482.53,9941
620.6,3783
2076.32,918
3386.85,5845
2376.5,2161
4638.67,5076
3567.67,8562
2802.3,6513
2296.15,2218
511.97,2485
2131.03,3768
2573.83,235
1011.04,5595
1025.52,7022
487.23,6136
780.83,7855
2376.43,4420
4082.22,7530
2025.97,5952
1024.64,3431
790.46,592
3827.98,216
3650.08,6139
3270.24,9103
2887.06,4750
2748.64,5539
1308.6,3816
2709.66,1319
3839.46,5668
2905.36,5586
2887.01,1175
3088.75,9781
3838.54,4980
620.32,2469
3236.27,8946
4373.74,7055
1077.75,7213
2678.13,3022
1155.65,6900
380.5,2791
3379.56,7580
3325.38,6710
2888.9,6928
1230.22,5560
2115.37,9471
103.64,8783
1736.98,7707
2906.65,203
2587.37,273
528.11,2170
4177.5,1634
612.1,4907
1879.14,6748
4002.52,151
2848.2,8091
4192.74,8365
3283.74,6410
786.52,7881
4021.55,2676
2638.72,1963
949.44,3700
3004.96,8329
4065.21,6790
3436.71,1758
2922.99,6783
938.17,4566
3146.05,2388
4558.14,6587
2565.22,5693
1873.54,7465
2693.13,8216
2951.97,6501
3530.99,1887
4750.27,3066
3294.55,2694
2785.91,6029
2638.31,7112
83.69,720
3649.35,5202
4583.15,4288
3878.22,7133
2724.74,8375
1507.94,9354
3951.74,1708
556.18,1250
1691.44,9573
4182.26,4902
2606.46,1625
2006.84,2550
3159,5928
4985.67,1431
818.58,718
1389.41,8811
2412.6,5203
2664.05,9775
4452.24,3552
4477.44,5575
2036.66,3753
2686.67,3097
460.62,3819
1885.47,9422
4633.57,7486
4577.63,280
765.2,493
234.39,261
1595.4,6298
1444.94,6681
160.2,3146
2760.22,6399
4128.9,6723
2186.71,1018
4253.34,1919
4692.17,1340
2303.08,7074
2202.66,5866
1073.13,7491
1153.96,5237
988.96,2818
1462.18,5606
3588.73,8324
4663.82,9646
3824.2,2443
2776.43,9195
937.11,169
719.76,9060
4630.06,6724
2830.55,4191
4776.55,9198
3603.18,9986
2286.86,3396
2051.15,7170
1276.23,6285
3417.88,7486
3067.16,3604
1674.04,4060
3111.65,7775
3007.93,6470
1384.72,4166
3627.97,3420
1797.08,5570
4208.25,6206
3593.94,4934
2528.89,2137
2192.46,3000
1385.59,9618
157.77,2270
3410.17,2381
1791.96,5880
4266.22,4603
1258.02,2471
3222.63,1633
2291.87,8388
850.77,9300
1760.43,8130
227.91,3557
466.39,2297
1100.16,5807
2299.62,2346
1306.71,8219
4280.74,5736
3441.36,9985
4387.97,8429
2517.24,4405
2393.41,9976
2595.7,9283
3802.06,8586
3252.82,2622
1738.81,1589
4131.72,3739
3208.75,3342
1442.96,648
1175.58,6987
3830.75,344
4539.88,2109
2184.51,1966
2173.44,1019
3117.22,4573
1313.14,1540
1129.86,4482
1559.29,3825
2876.32,8785
1029.86,9654
3557.83,9798
1742.65,6690
2039.44,5415
1232.54,1758
3202.28,9913
243.62,2110
2953.48,3853
3541.34,1693
2119.83,5860
4643.91,4053
3414.32,8757
4428.61,2526
2536.77,3911
329.45,3823
4213.88,600
611.4,2161
1749.55,8943
4358.45,4857
2548.93,2151
1694.43,5961
2780.6,6872
4256.71,9721
754.88,9426
4343.73,1281
277.65,9419
4828.83,668
1803.1,1365
1793.74,5105
3407.73,4896
3590.44,9155
1238.37,5777
2231.5,1845
4391.03,9360
4393.14,260
2702.63,2962
2980.59,5883
903.67,8315
3991.23,8447
4777.1,5919
3259.9,107
1468.97,3186
1448.88,3151
1481.69,3349
654.74,6360
3863.23,4944
4665.67,2496
2219.21,8746
1475.2,7845
1493.21,7067
726.81,3971
471.27,510
1283.82,9436
3967.46,4038
4073,3823
1082.17,7041
3152.62,4272
4814.23,2679
4301.99,1570
3185.07,4489
3438.78,2667
4841.54,4453
2877.23,1279
2354.03,6293
906.71,5861
4700.6,1980
3435.76,6688
1206.15,4750
45.87,4968
1662.22,4053
852.13,8365
3322.78,8528
4683.17,2875
1223.27,8841
1606.22,2860
862.33,9218
3536.16,116
2723.8,299
3069.65,9731
584.03,4482
2758.14,1559
4858.7,3611
373.86,4028
4577.14,4999
4378.31,3712
3480.05,4401
1848.81,3487
3333.73,3046
4832.34,6114
2550.26,7991
3897.47,6386
3185.57,3667
3835.72,9104
1306.94,3783
2412.24,600
1948.24,4878
2905.18,7282
1950.33,8196
4480.04,6099
681.13,6243
2132.42,3312
1395.98,7154
1162.56,5168
2221.27,3780
1096.66,9475
4689.33,5220
3758.16,7583
3021.55,2188
3387.9,1568
2323.16,3594
4650.66,1508
2920.86,3412
294.08,9693
260.45,4303
4991.58,1312
1736.56,9580
1879.21,5937
667.26,5049
2352.62,4069
1056.83,4728
2180.16,7758
3425.86,2384
1406.94,9554
1376.74,1682
2416.9,2332
1777.05,1005
4565.55,1485
4980.57,1498
3905.26,4782
1681.74,4366
4673.96,7018
2676.26,1015
4024.61,1411
764.07,825
2034.98,2265
3895.93,1493
552.22,4649
2621.06,9463
2061.09,3051
655.29,4154
2764.8,427
792.05,287
3430.94,5034
1779.87,103
3082.87,371
3195.29,5627
4205.58,2854
2727.85,340
1954.84,8943
530.85,2085
3132,5564
4083.34,2467
2408.06,3461
4316.9,294
224.05,451
232.6,5108
4646.36,6708
497.16,6304
2701.84,7016
1123.85,5527
876.9,2870
3580.21,1253
3102.38,134
1077.32,905
3256.51,3706
1222.57,7480
3589.01,7802
2495.55,7428
4030.22,2689
4592.9,6952
1212.85,559
57.19,1591
235.57,9176
4898.85,8722
3483.12,8979
3050.1,5699
859.3,7609
3691.41,1469
4404.88,4500
3113.92,7535
1829.23,4910
2292.15,9309
4381.99,9920
1884.48,9418
2021.37,1219
2421.14,9035
2613.15,2321
1509.33,5070
3559.18,5533
4388.31,4379
2713.69,4822
1315.74,6527
1395.22,804
524.4,2352
1063.65,8025
1133.63,2381
3983.7,4178
1364.51,6842
4308.84,2985
2282.64,5904
2434.57,501
2197.62,1093
1546.88,2017
4826.83,5850
198.32,9563
951.69,8856
3794.39,2957
3712.32,71
2803.48,1349
3228.57,5922
4471.5,9618
4231.72,6959
2848.26,8157
147.62,2494
1953.02,5041
945.58,8488
1419.14,7028
1740.67,4268
2865.3,4621
3379.47,832
2997.55,4083
3237.01,856
2102.77,2204
1083.21,5232
3624.12,3723
1946.67,3354
1490.12,6126
3577.08,5206
1688.09,1908
995.64,5785
3914.69,1900
2898.86,8682
1057.65,7552
255.27,5504
116.24,8442
2444.98,4919
3031.89,6219
1953.94,8583
3102.27,2249
4207.12,2582
1092.67,4052
2640.49,9618
2597.65,7567
948.24,5431
3696.87,5790
1048.76,4300
4161.66,8001
4547.24,8733
1339.66,2591
4336.31,6527
184.27,3637
2097.74,4062
3385.7,3769
4137.04,5284
1551.13,6472
851.94,8359
706.87,5337
3089.53,1505
59.35,2080
4664.18,959
3910.38,5158
1204.96,2376
208.73,2946
3689.55,4660
4702.19,6901
3127.1,9760
1578.91,1347
2642.6,5335
1542.21,8706
3907.26,746
659.34,8760
1387.05,564
1510.73,2493
1814.88,819
1330.2,1380
4393.69,5739
3428.1,502
1646.37,7706
4310.2,5731
4639.55,199
2011.93,8541
4465.11,3616
3729.7,2615
220.43,2961
2264.4,8266
3981.06,2651
1274.6,4500
4086.83,7149
1489.83,7265
4720.35,824
2166.51,9979
796.4,4702
292.51,266
1507.77,9746
2379.35,9269
1917.64,2061
1921.04,5214
3692.57,5776
4386.29,8672
187.66,6169
3752.53,9771
89.54,7763
2330.86,7455
1606.88,8944
2106.59,2188
3549.42,6533
541.72,1732
4339.36,5454
1826.49,7979
1636.25,9816
3709.64,7939
1649.03,8075
2992.82,1451
151.22,4206
1533.22,3897
3490.36,6350
4549.12,2825
2866.76,6187
2009.33,7141
3185.09,1623
4872.22,5865
4178.52,7127
4927.14,495
3324.63,2008
1479.66,9915
3873.46,6147
1153.28,5396
2875.85,4063
1285.91,7538
3622.01,7772
3459.83,9243
4137.36,1553
283.79,708
1726.13,7144
538.26,1797
872.56,6498
1170.03,3376
2167.9,8331
2732.44,6971
1570.91,9667
4892.18,2187
882.02,428
4591.82,2208
2313.41,7836
1487.86,2219
4918.83,8406
3011.05,5008
2161.87,4146
4928.66,6427
978.1,7401
1537.64,216
3258.14,5588
4329.93,4796
154.41,5619
2912.11,8177
4784.35,761
1928.1,1896
2683.59,908
3520.94,2026
4540.07,7005
77.22,5310
4418.07,7948
3368.29,8097
2707.13,5000
542.28,7720
815.93,9988
4752.17,9471
4661.63,343
2293.32,6487
4420.72,9267
2490.29,6987
4668.19,6167
3276.83,8005
2627.18,68
4900.5,8829
894.48,6283
263.96,8818
560.94,6611
3189.61,3850
613.75,8064
3445.99,1704
3966.65,4498
458.8,8134
3008.55,2726
623.2,5543
3762.33,442
2510.36,4972
2894.58,7539
4903.64,530
821.54,7720
4718.45,8670
324.98,3960
955.34,5694
1178.64,293
3441.17,7937
2025.34,7663
2482.32,8083
4191.3,7107
637.44,3908
1526.5,8966
4559.62,3372
1139.9,3741
551.7,3800
4604.63,7663
1912.47,9017
51.72,8489
814.83,4641
1900.38,3231
2074.6,1649
2038.51,6292
765.38,259
4644.01,689
411.96,3712
1414.37,4280
3212.3,2759
1645.97,8618
3072.12,5588
558.01,5007
4024.37,7899
